Precinct,Race,Candidate,Total Votes,Vote Percentage
3100,Mayor,Michael Idrogo,1,0.16
3100,Mayor,Gary Allen,61,10.02
3100,Mayor,Michael Samaniego,31,5.09
3100,Mayor,Diana Flores Uriegas,17,2.79
3100,District 10,Madison Gutierrez,46,8.17
3100,District 10,Robert Flores,72,12.79
3100,District 10,Margaret Sherwood,31,5.51
3100,District 10,Rick Otley,28,4.97
3100,District 10,Bryan R. Martin,40,7.1
3100,District 10,Marc Whyte,268,47.6
3100,District 10,Joel Solis,78,13.85
3101,Mayor,Ray Adam Basaldua,5,0.81
3101,Mayor,Christopher T. Schuchardt,175,28.41
3101,Mayor,Christopher Longoria,11,1.79
3101,Mayor,Ron Nirenberg (i),334,54.22
3101,Mayor,Armando Dominguez,4,0.65
3101,Mayor,Michael Idrogo,4,0.65
3101,Mayor,Gary Allen,45,7.31
3101,Mayor,Michael Samaniego,28,4.55
3101,Mayor,Diana Flores Uriegas,10,1.62
3101,District 8,Manny Pelaez (i),389,69.59
3101,District 8,Cesario Garcia,170,30.41
3102,Mayor,Ray Adam Basaldua,7,0.77
3102,Mayor,Christopher T. Schuchardt,302,33.19
3102,Mayor,Christopher Longoria,12,1.32
3102,Mayor,Ron Nirenberg (i),503,55.27
3102,Mayor,Armando Dominguez,2,0.22
3102,Mayor,Michael Idrogo,0,0
3102,Mayor,Gary Allen,46,5.05
3102,Mayor,Michael Samaniego,25,2.75
3102,Mayor,Diana Flores Uriegas,13,1.43
3102,District 9,Jarrett Lipman,264,29.97
3102,District 9,David Allan Lara,40,4.54
3102,District 9,John Courage (i),543,61.63
3102,District 9,Dominque Lui,34,3.86
3103,Mayor,Ray Adam Basaldua,1,1.01
3103,Mayor,Christopher T. Schuchardt,19,19.19
3103,Mayor,Christopher Longoria,5,5.05
3103,Mayor,Ron Nirenberg (i),56,56.57
3103,Mayor,Armando Dominguez,0,0
3103,Mayor,Michael Idrogo,1,1.01
3103,Mayor,Gary Allen,10,10.1
3103,Mayor,Michael Samaniego,6,6.06
3103,Mayor,Diana Flores Uriegas,1,1.01
3103,District 10,Madison Gutierrez,10,10.64
3103,District 10,Robert Flores,12,12.77
3103,District 10,Margaret Sherwood,3,3.19
3103,District 10,Rick Otley,3,3.19
3103,District 10,Bryan R. Martin,5,5.32
3103,District 10,Marc Whyte,47,50
3103,District 10,Joel Solis,14,14.89
3104,Mayor,Ray Adam Basaldua,8,0.95
3104,Mayor,Christopher T. Schuchardt,270,32.18
3104,Mayor,Christopher Longoria,9,1.07
3104,Mayor,Ron Nirenberg (i),440,52.44
3104,Mayor,Armando Dominguez,3,0.36
3104,Mayor,Michael Idrogo,2,0.24
3104,Mayor,Gary Allen,73,8.7
3104,Mayor,Michael Samaniego,24,2.86
3104,Mayor,Diana Flores Uriegas,10,1.19
3104,District 9,Jarrett Lipman,214,25.75
3104,District 9,David Allan Lara,57,6.86
3104,District 9,John Courage (i),532,64.02
3104,District 9,Dominque Lui,28,3.37
3105,Mayor,Ray Adam Basaldua,15,2.19
3105,Mayor,Christopher T. Schuchardt,189,27.63
3105,Mayor,Christopher Longoria,14,2.05
3105,Mayor,Ron Nirenberg (i),323,47.22
3105,Mayor,Armando Dominguez,1,0.15
3105,Mayor,Michael Idrogo,1,0.15
3105,Mayor,Gary Allen,52,7.6
3105,Mayor,Michael Samaniego,68,9.94
3105,Mayor,Diana Flores Uriegas,21,3.07
3105,District 10,Madison Gutierrez,42,6.3
3105,District 10,Robert Flores,63,9.45
3105,District 10,Margaret Sherwood,24,3.6
3105,District 10,Rick Otley,34,5.1
3105,District 10,Bryan R. Martin,49,7.35
3105,District 10,Marc Whyte,377,56.52
3105,District 10,Joel Solis,78,11.69
3108,Mayor,Ray Adam Basaldua,1,0.21
3108,Mayor,Christopher T. Schuchardt,176,37.61
3108,Mayor,Christopher Longoria,6,1.28
3108,Mayor,Ron Nirenberg (i),222,47.44
3108,Mayor,Armando Dominguez,2,0.43
3108,Mayor,Michael Idrogo,1,0.21
3108,Mayor,Gary Allen,36,7.69
3108,Mayor,Michael Samaniego,20,4.27
3108,Mayor,Diana Flores Uriegas,4,0.85
3108,District 10,Madison Gutierrez,16,3.49
3108,District 10,Robert Flores,22,4.8
3108,District 10,Margaret Sherwood,14,3.06
3108,District 10,Rick Otley,52,11.35
3108,District 10,Bryan R. Martin,27,5.9
3108,District 10,Marc Whyte,272,59.39
3108,District 10,Joel Solis,55,12.01
3109,Mayor,Ray Adam Basaldua,7,1.46
3109,Mayor,Christopher T. Schuchardt,113,23.59
3109,Mayor,Christopher Longoria,5,1.04
3109,Mayor,Ron Nirenberg (i),275,57.41
3109,Mayor,Armando Dominguez,1,0.21
3109,Mayor,Michael Idrogo,1,0.21
3109,Mayor,Gary Allen,29,6.05
3109,Mayor,Michael Samaniego,36,7.52
3109,Mayor,Diana Flores Uriegas,12,2.51
3109,District 8,Manny Pelaez (i),293,70.1
3109,District 8,Cesario Garcia,125,29.9
3110,Mayor,Ray Adam Basaldua,4,0.67
3110,Mayor,Christopher T. Schuchardt,150,25.08
3110,Mayor,Christopher Longoria,11,1.84
3110,Mayor,Ron Nirenberg (i),316,52.84
3110,Mayor,Armando Dominguez,2,0.33
3110,Mayor,Michael Idrogo,5,0.84
3110,Mayor,Gary Allen,70,11.71
3110,Mayor,Michael Samaniego,25,4.18
3110,Mayor,Diana Flores Uriegas,15,2.51
3110,District 10,Madison Gutierrez,34,5.88
3110,District 10,Robert Flores,46,7.96
3110,District 10,Margaret Sherwood,23,3.98
3110,District 10,Rick Otley,32,5.54
3110,District 10,Bryan R. Martin,34,5.88
3110,District 10,Marc Whyte,324,56.06
3110,District 10,Joel Solis,85,14.71
3111,Mayor,Ray Adam Basldua,0,
3111,Mayor,Christopher T. Schuchardt,0,
3111,Mayor,Christopher Longoria,0,
3111,Mayor,Ron Nirenberg (i),0,
3111,Mayor,Armando Dominguez,0,
3111,Mayor,Michael Idrogo,0,
3111,Mayor,Gary Allen,0,
3111,Mayor,Michael Idrogo,0,
3111,Mayor,Diana Flores Uriegas,0,
3111,District 1,Jeremy Roberts,0,
3111,District 1,Roberto Rios Ortega,0,
3111,District 1,Sukh Kaur,0,
3111,District 1,Ernest Salinas,0,
3111,District 1,Lauro Bustamante,0,
3111,District 1,Mario Bravo (i),0,
3111,District 1,William T. Lamar-Boone,0,
3112,Mayor,Ray Adam Basaldua,2,0.8
3112,Mayor,Christopher T. Schuchardt,56,22.4
3112,Mayor,Christopher Longoria,6,2.4
3112,Mayor,Ron Nirenberg (i),157,62.8
3112,Mayor,Armando Dominguez,1,0.4
3112,Mayor,Michael Idrogo,2,0.8
3112,Mayor,Gary Allen,11,4.4
3112,Mayor,Michael Samaniego,8,3.2
3112,Mayor,Diana Flores Uriegas,7,2.8
3112,District 8,Manny Pelaez (i),140,65.73
3112,District 8,Cesario Garcia,73,34.27
3113,Mayor,Ray Adam Basaldua,3,2.8
3113,Mayor,Christopher T. Schuchardt,19,17.76
3113,Mayor,Christopher Longoria,2,1.87
3113,Mayor,Ron Nirenberg (i),63,58.88
3113,Mayor,Armando Dominguez,1,0.93
3113,Mayor,Michael Idrogo,1,0.93
3113,Mayor,Gary Allen,8,7.48
3113,Mayor,Michael Samaniego,6,5.61
3113,Mayor,Diana Flores Uriegas,4,3.74
3113,District 8,Manny Pelaez (i),60,68.97
3113,District 8,Cesario Garcia,27,31.03
3114,Mayor,Ray Adam Basaldua,9,1.19
3114,Mayor,Christopher T. Schuchardt,305,40.18
3114,Mayor,Christopher Longoria,11,1.45
3114,Mayor,Ron Nirenberg (i),338,44.53
3114,Mayor,Armando Dominguez,2,0.26
3114,Mayor,Michael Idrogo,1,0.13
3114,Mayor,Gary Allen,65,8.56
3114,Mayor,Michael Samaniego,20,2.64
3114,Mayor,Diana Flores Uriegas,8,1.05
3114,District 9,Jarrett Lipman,279,36.9
3114,District 9,David Allan Lara,19,2.51
3114,District 9,John Courage (i),450,59.52
3114,District 9,Dominque Lui,8,1.06
3115,Mayor,Ray Adam Basaldua,1,0.16
3115,Mayor,Christopher T. Schuchardt,176,28.21
3115,Mayor,Christopher Longoria,10,1.6
3115,Mayor,Ron Nirenberg (i),388,62.18
3115,Mayor,Armando Dominguez,2,0.32
3115,Mayor,Michael Idrogo,1,0.16
3115,Mayor,Gary Allen,27,4.33
3115,Mayor,Michael Samaniego,15,2.4
3115,Mayor,Diana Flores Uriegas,4,0.64
3115,District 8,Manny Pelaez (i),465,80.17
3115,District 8,Cesario Garcia,115,19.83
3116,Mayor,Ray Adam Basaldua,0,0
3116,Mayor,Christopher T. Schuchardt,2,20
3116,Mayor,Christopher Longoria,0,0
3116,Mayor,Ron Nirenberg (i),6,60
3116,Mayor,Armando Dominguez,0,0
3116,Mayor,Michael Idrogo,0,0
3116,Mayor,Gary Allen,1,10
3116,Mayor,Michael Samaniego,1,10
3116,Mayor,Diana Flores Uriegas,0,0
3116,District 9,Jarrett Lipman,2,20
3116,District 9,David Allan Lara,1,10
3116,District 9,John Courage (i),6,60
3116,District 9,Dominque Lui,1,10
3117,Mayor,Ray Adam Basaldua,14,1.27
3117,Mayor,Christopher T. Schuchardt,359,32.58
3117,Mayor,Christopher Longoria,22,2
3117,Mayor,Ron Nirenberg (i),579,52.54
3117,Mayor,Armando Dominguez,4,0.36
3117,Mayor,Michael Idrogo,3,0.27
3117,Mayor,Gary Allen,62,5.63
3117,Mayor,Michael Samaniego,45,4.08
3117,Mayor,Diana Flores Uriegas,14,1.27
3117,District 9,Jarrett Lipman,240,22.56
3117,District 9,David Allan Lara,80,7.52
3117,District 9,John Courage (i),709,66.64
3117,District 9,Dominque Lui,35,3.29
3118,Mayor,Ray Adam Basaldua,4,1.52
3118,Mayor,Christopher T. Schuchardt,53,20.15
3118,Mayor,Christopher Longoria,8,3.04
3118,Mayor,Ron Nirenberg (i),160,60.84
3118,Mayor,Armando Dominguez,0,0
3118,Mayor,Michael Idrogo,0,0
3118,Mayor,Gary Allen,27,10.27
3118,Mayor,Michael Samaniego,8,3.04
3118,Mayor,Diana Flores Uriegas,3,1.14
3118,District 10,Madison Gutierrez,9,3.5
3118,District 10,Robert Flores,14,5.45
3118,District 10,Margaret Sherwood,9,3.5
3118,District 10,Rick Otley,8,3.11
3118,District 10,Bryan R. Martin,12,4.67
3118,District 10,Marc Whyte,156,60.7
3118,District 10,Joel Solis,49,19.07
3119,Mayor,Ray Adam Basaldua,9,1.26
3119,Mayor,Christopher T. Schuchardt,223,31.15
3119,Mayor,Christopher Longoria,8,1.12
3119,Mayor,Ron Nirenberg (i),406,56.7
3119,Mayor,Armando Dominguez,2,0.28
3119,Mayor,Michael Idrogo,2,0.28
3119,Mayor,Gary Allen,34,4.75
3119,Mayor,Michael Samaniego,17,2.37
3119,Mayor,Diana Flores Uriegas,15,2.09
3119,District 9,Jarrett Lipman,167,23.93
3119,District 9,David Allan Lara,28,4.01
3119,District 9,John Courage (i),466,66.76
3119,District 9,Dominque Lui,37,5.3
3120,Mayor,Ray Adam Basaldua,4,0.62
3120,Mayor,Christopher T. Schuchardt,178,27.51
3120,Mayor,Christopher Longoria,15,2.32
3120,Mayor,Ron Nirenberg (i),341,52.7
3120,Mayor,Armando Dominguez,3,0.46
3120,Mayor,Michael Idrogo,2,0.31
3120,Mayor,Gary Allen,63,9.74
3120,Mayor,Michael Samaniego,25,3.86
3120,Mayor,Diana Flores Uriegas,16,2.47
3120,District 10,Madison Gutierrez,50,8.16
3120,District 10,Robert Flores,57,9.3
3120,District 10,Margaret Sherwood,44,7.18
3120,District 10,Rick Otley,21,3.43
3120,District 10,Bryan R. Martin,54,8.81
3120,District 10,Marc Whyte,289,47.15
3120,District 10,Joel Solis,98,15.99
3121,Mayor,Ray Adam Basaldua,11,1.85
3121,Mayor,Christopher T. Schuchardt,160,26.85
3121,Mayor,Christopher Longoria,21,3.52
3121,Mayor,Ron Nirenberg (i),317,53.19
3121,Mayor,Armando Dominguez,5,0.84
3121,Mayor,Michael Idrogo,1,0.17
3121,Mayor,Gary Allen,55,9.23
3121,Mayor,Michael Samaniego,15,2.52
3121,Mayor,Diana Flores Uriegas,11,1.85
3121,District 9,Jarrett Lipman,166,28.52
3121,District 9,David Allan Lara,30,5.15
3121,District 9,John Courage (i),356,61.17
3121,District 9,Dominque Lui,30,5.15
3122,Mayor,Ray Adam Basaldua,4,0.69
3122,Mayor,Christopher T. Schuchardt,164,28.28
3122,Mayor,Christopher Longoria,15,2.59
3122,Mayor,Ron Nirenberg (i),310,53.45
3122,Mayor,Armando Dominguez,4,0.69
3122,Mayor,Michael Idrogo,1,0.17
3122,Mayor,Gary Allen,60,10.34
3122,Mayor,Michael Samaniego,13,2.24
3122,Mayor,Diana Flores Uriegas,9,1.55
3122,District 9,Jarrett Lipman,122,21.75
3122,District 9,David Allan Lara,28,4.99
3122,District 9,John Courage (i),390,69.52
3122,District 9,Dominque Lui,21,3.74
3123,Mayor,Ray Adam Basldua,0,
3123,Mayor,Christopher T. Schuchardt,0,
3123,Mayor,Christopher Longoria,0,
3123,Mayor,Ron Nirenberg (i),0,
3123,Mayor,Armando Dominguez,0,
3123,Mayor,Michael Idrogo,0,
3123,Mayor,Gary Allen,0,
3123,Mayor,Michael Idrogo,0,
3123,Mayor,Diana Flores Uriegas,0,
3123,District 9,Jarrett Lipman,0,
3123,District 9,David Allan Lara,0,
3123,District 9,John Courage (i),0,
3123,District 9,Dominque,0,
3125,Mayor,Ray Adam Basldua,0,
3125,Mayor,Christopher T. Schuchardt,0,
3125,Mayor,Christopher Longoria,0,
3125,Mayor,Ron Nirenberg (i),0,
3125,Mayor,Armando Dominguez,0,
3125,Mayor,Michael Idrogo,0,
3125,Mayor,Gary Allen,0,
3125,Mayor,Michael Idrogo,0,
3125,Mayor,Diana Flores Uriegas,0,
3125,District 9,Jarrett Lipman,0,
3125,District 9,David Allan Lara,0,
3125,District 9,John Courage (i),0,
3125,District 9,Dominque,0,
3127,Mayor,Ray Adam Basaldua,0,0
3127,Mayor,Christopher T. Schuchardt,148,33.33
3127,Mayor,Christopher Longoria,5,1.13
3127,Mayor,Ron Nirenberg (i),221,49.77
3127,Mayor,Armando Dominguez,2,0.45
3127,Mayor,Michael Idrogo,1,0.23
3127,Mayor,Gary Allen,43,9.68
3127,Mayor,Michael Samaniego,17,3.83
3127,Mayor,Diana Flores Uriegas,7,1.58
3127,District 9,Jarrett Lipman,121,28.01
3127,District 9,David Allan Lara,27,6.25
3127,District 9,John Courage (i),267,61.81
3127,District 9,Dominque Lui,17,3.94
3129,Mayor,Ray Adam Basaldua,3,0.47
3129,Mayor,Christopher T. Schuchardt,153,23.98
3129,Mayor,Christopher Longoria,11,1.72
3129,Mayor,Ron Nirenberg (i),391,61.29
3129,Mayor,Armando Dominguez,1,0.16
3129,Mayor,Michael Idrogo,0,0
3129,Mayor,Gary Allen,30,4.7
3129,Mayor,Michael Samaniego,36,5.64
3129,Mayor,Diana Flores Uriegas,13,2.04
3129,District 8,Manny Pelaez (i),355,61.95
3129,District 8,Cesario Garcia,218,38.05
3130,Mayor,Ray Adam Basaldua,4,0.63
3130,Mayor,Christopher T. Schuchardt,272,43.04
3130,Mayor,Christopher Longoria,7,1.11
3130,Mayor,Ron Nirenberg (i),279,44.15
3130,Mayor,Armando Dominguez,1,0.16
3130,Mayor,Michael Idrogo,0,0
3130,Mayor,Gary Allen,43,6.8
3130,Mayor,Michael Samaniego,18,2.85
3130,Mayor,Diana Flores Uriegas,8,1.27
3130,District 9,Jarrett Lipman,221,37.08
3130,District 9,David Allan Lara,19,3.19
3130,District 9,John Courage (i),347,58.22
3130,District 9,Dominque Lui,9,1.51
3131,Mayor,Ray Adam Basldua,0,
3131,Mayor,Christopher T. Schuchardt,0,
3131,Mayor,Christopher Longoria,0,
3131,Mayor,Ron Nirenberg (i),0,
3131,Mayor,Armando Dominguez,0,
3131,Mayor,Michael Idrogo,0,
3131,Mayor,Gary Allen,0,
3131,Mayor,Michael Idrogo,0,
3131,Mayor,Diana Flores Uriegas,0,
3131,District 1,Jeremy Roberts,0,
3131,District 1,Roberto Rios Ortega,0,
3131,District 1,Sukh Kaur,0,
3131,District 1,Ernest Salinas,0,
3131,District 1,Lauro Bustamante,0,
3131,District 1,Mario Bravo (i),0,
3131,District 1,William T. Lamar-Boone,0,
3132,Mayor,Ray Adam Basaldua,4,2.48
3132,Mayor,Christopher T. Schuchardt,27,16.77
3132,Mayor,Christopher Longoria,4,2.48
3132,Mayor,Ron Nirenberg (i),103,63.98
3132,Mayor,Armando Dominguez,1,0.62
3132,Mayor,Michael Idrogo,4,2.48
3132,Mayor,Gary Allen,15,9.32
3132,Mayor,Michael Samaniego,2,1.24
3132,Mayor,Diana Flores Uriegas,1,0.62
3132,District 9,Jarrett Lipman,21,14.38
3132,District 9,David Allan Lara,18,12.33
3132,District 9,John Courage (i),91,62.33
3132,District 9,Dominque Lui,16,10.96
3134,Mayor,Ray Adam Basaldua,3,0.8
3134,Mayor,Christopher T. Schuchardt,90,24.06
3134,Mayor,Christopher Longoria,5,1.34
3134,Mayor,Ron Nirenberg (i),217,58.02
3134,Mayor,Armando Dominguez,3,0.8
3134,Mayor,Michael Idrogo,1,0.27
3134,Mayor,Gary Allen,25,6.68
3134,Mayor,Michael Samaniego,17,4.55
3134,Mayor,Diana Flores Uriegas,13,3.48
3134,District 8,Manny Pelaez (i),250,72.25
3134,District 8,Cesario Garcia,96,27.75
3135,Mayor,Ray Adam Basaldua,3,1.32
3135,Mayor,Christopher T. Schuchardt,47,20.7
3135,Mayor,Christopher Longoria,3,1.32
3135,Mayor,Ron Nirenberg (i),161,70.93
3135,Mayor,Armando Dominguez,0,0
3135,Mayor,Michael Idrogo,0,0
3135,Mayor,Gary Allen,10,4.41
3135,Mayor,Michael Samaniego,2,0.88
3135,Mayor,Diana Flores Uriegas,1,0.44
3135,District 8,Manny Pelaez (i),148,75.51
3135,District 8,Cesario Garcia,48,24.49
3136,Mayor,Ray Adam Basaldua,2,1.34
3136,Mayor,Christopher T. Schuchardt,29,19.46
3136,Mayor,Christopher Longoria,3,2.01
3136,Mayor,Ron Nirenberg (i),87,58.39
3136,Mayor,Armando Dominguez,0,0
3136,Mayor,Michael Idrogo,1,0.67
3136,Mayor,Gary Allen,14,9.4
3136,Mayor,Michael Samaniego,7,4.7
3136,Mayor,Diana Flores Uriegas,6,4.03
3136,District 9,Jarrett Lipman,33,23.91
3136,District 9,David Allan Lara,15,10.87
3136,District 9,John Courage (i),77,55.8
3136,District 9,Dominque Lui,13,9.42
3138,Mayor,Ray Adam Basaldua,0,0
3138,Mayor,Christopher T. Schuchardt,5,35.71
3138,Mayor,Christopher Longoria,1,7.14
3138,Mayor,Ron Nirenberg (i),4,28.57
3138,Mayor,Armando Dominguez,0,0
3138,Mayor,Michael Idrogo,0,0
3138,Mayor,Gary Allen,2,14.29
3138,Mayor,Michael Samaniego,1,7.14
3138,Mayor,Diana Flores Uriegas,1,7.14
3138,District 9,Jarrett Lipman,3,21.43
3138,District 9,David Allan Lara,2,14.29
3138,District 9,John Courage (i),9,64.29
3138,District 9,Dominque Lui,0,0
3139,Mayor,Ray Adam Basaldua,5,1.86
3139,Mayor,Christopher T. Schuchardt,74,27.51
3139,Mayor,Christopher Longoria,13,4.83
3139,Mayor,Ron Nirenberg (i),147,54.65
3139,Mayor,Armando Dominguez,0,0
3139,Mayor,Michael Idrogo,2,0.74
3139,Mayor,Gary Allen,15,5.58
3139,Mayor,Michael Samaniego,9,3.35
3139,Mayor,Diana Flores Uriegas,4,1.49
3139,District 9,Jarrett Lipman,65,25.59
3139,District 9,David Allan Lara,17,6.69
3139,District 9,John Courage (i),162,63.78
3139,District 9,Dominque Lui,10,3.94
3140,Mayor,Ray Adam Basaldua,0,0
3140,Mayor,Christopher T. Schuchardt,2,50
3140,Mayor,Christopher Longoria,0,0
3140,Mayor,Ron Nirenberg (i),2,50
3140,Mayor,Armando Dominguez,0,0
3140,Mayor,Michael Idrogo,0,0
3140,Mayor,Gary Allen,0,0
3140,Mayor,Michael Samaniego,0,0
3140,Mayor,Diana Flores Uriegas,0,0
3140,District 2,Rose Requenez Hill,1,33.33
3140,District 2,Edward Earl Giles,0,0
3140,District 2,Patrick Jones,0,0
3140,District 2,Carla Walker,0,0
3140,District 2,Jalen McKee-Rodriguez (i),2,66.67
3140,District 2,Denise McVea,0,0
3140,District 2,James M. Guild,0,0
3140,District 2,Michael John Good,0,0
3140,District 2,Wendell Carson,0,0
3140,District 2,Denise Gutierrez,0,0
3141,Mayor,Ray Adam Basaldua,0,0
3141,Mayor,Christopher T. Schuchardt,0,0
3141,Mayor,Christopher Longoria,0,0
3141,Mayor,Ron Nirenberg (i),1,100
3141,Mayor,Armando Dominguez,0,0
3141,Mayor,Michael Idrogo,0,0
3141,Mayor,Gary Allen,0,0
3141,Mayor,Michael Samaniego,0,0
3141,Mayor,Diana Flores Uriegas,0,0
3141,District 2,Rose Requenez,0,
3141,District 2,Edward Earl Giles,0,
3141,District 2,Patrick Jones,0,
3141,District 2,Carla Walker,0,
3141,District 2,Jalen McKee-Rodriguez (i),0,
3141,District 2,Denise Gutierrez,0,
3141,District 2,James M. Guild,0,
3141,District 2,Michael John Good,0,
3141,District 2,Wendell Carson,0,
3141,District 2,Denise Gutierrez,0,
3142,Mayor,Ray Adam Basaldua,1,4.17
3142,Mayor,Christopher T. Schuchardt,0,0
3142,Mayor,Christopher Longoria,0,0
3142,Mayor,Ron Nirenberg (i),19,79.17
3142,Mayor,Armando Dominguez,0,0
3142,Mayor,Michael Idrogo,0,0
3142,Mayor,Gary Allen,4,16.67
3142,Mayor,Michael Samaniego,0,0
3142,Mayor,Diana Flores Uriegas,0,0
3142,District 8,Manny Pelaez (i),11,57.89
3142,District 8,Cesario Garcia,8,42.11
3143,Mayor,Ray Adam Basaldua,4,1.09
3143,Mayor,Christopher T. Schuchardt,93,25.34
3143,Mayor,Christopher Longoria,7,1.91
3143,Mayor,Ron Nirenberg (i),200,54.5
3143,Mayor,Armando Dominguez,0,0
3143,Mayor,Michael Idrogo,4,1.09
3143,Mayor,Gary Allen,30,8.17
3143,Mayor,Michael Samaniego,17,4.63
3143,Mayor,Diana Flores Uriegas,12,3.27
3143,District 8,Manny Pelaez (i),229,68.36
3143,District 8,Cesario Garcia,106,31.64
3145,Mayor,Ray Adam Basaldua,5,0.61
3145,Mayor,Christopher T. Schuchardt,252,30.51
3145,Mayor,Christopher Longoria,18,2.18
3145,Mayor,Ron Nirenberg (i),450,54.48
3145,Mayor,Armando Dominguez,7,0.85
3145,Mayor,Michael Idrogo,0,0
3145,Mayor,Gary Allen,67,8.11
3145,Mayor,Michael Samaniego,24,2.91
3145,Mayor,Diana Flores Uriegas,3,0.36
3145,District 9,Jarrett Lipman,188,24.48
3145,District 9,David Allan Lara,62,8.07
3145,District 9,John Courage (i),478,62.24
3145,District 9,Dominque Lui,40,5.21
3146,Mayor,Ray Adam Basaldua,15,2.25
3146,Mayor,Christopher T. Schuchardt,123,18.41
3146,Mayor,Christopher Longoria,13,1.95
3146,Mayor,Ron Nirenberg (i),432,64.67
3146,Mayor,Armando Dominguez,3,0.45
3146,Mayor,Michael Idrogo,3,0.45
3146,Mayor,Gary Allen,51,7.63
3146,Mayor,Michael Samaniego,8,1.2
3146,Mayor,Diana Flores Uriegas,20,2.99
3146,District 8,Manny Pelaez (i),425,72.9
3146,District 8,Cesario Garcia,158,27.1
3147,Mayor,Ray Adam Basaldua,1,9.09
3147,Mayor,Christopher T. Schuchardt,1,9.09
3147,Mayor,Christopher Longoria,0,0
3147,Mayor,Ron Nirenberg (i),7,63.64
3147,Mayor,Armando Dominguez,0,0
3147,Mayor,Michael Idrogo,0,0
3147,Mayor,Gary Allen,2,18.18
3147,Mayor,Michael Samaniego,0,0
3147,Mayor,Diana Flores Uriegas,0,0
3147,District 1,Jeremy Roberts,4,50
3147,District 1,Roberto Rios Ortega,0,0
3147,District 1,Sukh Kaur,4,50
3147,District 1,Ernest Salinas,0,0
3147,District 1,Lauro Bustamante,0,0
3147,District 1,Mario Bravo (i),0,0
3147,District 1,William T. Lamar-Boone,0,0
3149,Mayor,Ray Adam Basaldua,3,2.91
3149,Mayor,Christopher T. Schuchardt,7,6.8
3149,Mayor,Christopher Longoria,3,2.91
3149,Mayor,Ron Nirenberg (i),47,45.63
3149,Mayor,Armando Dominguez,6,5.83
3149,Mayor,Michael Idrogo,0,0
3149,Mayor,Gary Allen,5,4.85
3149,Mayor,Michael Samaniego,3,2.91
3149,Mayor,Diana Flores Uriegas,29,28.16
3149,District 8,Manny Pelaez (i),47,58.75
3149,District 8,Cesario Garcia,33,41.25
3150,Mayor,Ray Adam Basaldua,0,0
3150,Mayor,Christopher T. Schuchardt,1,9.09
3150,Mayor,Christopher Longoria,0,0
3150,Mayor,Ron Nirenberg (i),10,90.91
3150,Mayor,Armando Dominguez,0,0
3150,Mayor,Michael Idrogo,0,0
3150,Mayor,Gary Allen,0,0
3150,Mayor,Michael Samaniego,0,0
3150,Mayor,Diana Flores Uriegas,0,0
3150,District 1,Jeremy Roberts,3,27.27
3150,District 1,Roberto Rios Ortega,1,9.09
3150,District 1,Sukh Kaur,7,63.64
3150,District 1,Ernest Salinas,0,0
3150,District 1,Lauro Bustamante,0,0
3150,District 1,Mario Bravo (i),0,0
3150,District 1,William T. Lamar-Boone,0,0
3151,Mayor,Ray Adam Basaldua,14,2.29
3151,Mayor,Christopher T. Schuchardt,185,30.28
3151,Mayor,Christopher Longoria,17,2.78
3151,Mayor,Ron Nirenberg (i),292,47.79
3151,Mayor,Armando Dominguez,1,0.16
